Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,dataset
88,Pearly's Famous Country Cookng,216,Albany,"814 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1759,31.5882,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,36,zomato
89,Chick-fil-A,216,Albany,"2703 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2193,31.616,Fast Food,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,67,zomato
90,Guang Zhou Chinese Restaurant,216,Albany,"1214 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.209146,31.615519,"Asian, Chinese, Vegetarian",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,141,zomato
91,Harvest Moon,216,Albany,"2347 Dawson Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205718,31.604905,"Pizza, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,147,zomato
92,Henry Campbell's Steakhouse,216,Albany,"629 N. Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.223278,31.612121,"Steak, Tapas, Bar Food",70,Dollar($),No,No,No,No,4,3.5,Yellow,Good,51,zomato
93,Hong Kong Cafe,216,Albany,"2700 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2191,31.6156,"Chinese, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,88,zomato
94,House of China Restaurant II,216,Albany,"2526 Dawson Rd Ste A, Albany, GA 31707",Albany,"Albany, Albany",-84.212,31.6104,Chinese,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,153,zomato
95,Jimmie's Hot Dogs,216,Albany,"204 S Jackson St, Albany, GA 31701",Albany,"Albany, Albany",-84.1534,31.5751,,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,160,zomato
96,Locos Grill & Pub,216,Albany,"547 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2228,31.6077,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,57,zomato
97,Longhorn Steakhouse,216,Albany,"2733 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2229,31.6185,"American, Steak",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,58,zomato
98,Mikata Japanese Steakhouse,216,Albany,"2610 Dawson Rd, Albany, GA 31707",Albany,"Albany, Albany",-84.2164,31.6137,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,115,zomato
99,Shogun Japanese Steak House,216,Albany,"629 N Westover Blvd, Albany, GA 31707",Albany,"Albany, Albany",-84.2233,31.6118,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.5,Yellow,Good,51,zomato
100,The Catch Seafood Room & Oyster Bar,216,Albany,"2332 Whispering Pines Road, Albany, GA 31707",Albany,"Albany, Albany",-84.205025,31.605882,"Seafood, Tapas, Bar Food",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,250,zomato
101,Villa Gargano,216,Albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1757,31.5985,"Italian, Pizza",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117,zomato
102,3 Squares Diner,216,Albany,"202 W Franklin St, Sylvester, GA 31791",Sylvester,"Sylvester, Albany",-83.8389,31.5308,"American, Breakfast, Diner",10,Dollar($),No,No,No,No,1,3.4,Orange,Average,20,zomato
103,Whitebull Hotel,14,Armidale,"117 Marsh St, Armidale, NSW",Armidale,"Armidale, Armidale",151.668879,-30.514717,"Bar Food, Steak",20,Dollar($),No,No,No,No,2,3.5,Yellow,Good,25,zomato
104,Last Resort Grill,216,Athens,"184 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.378273,33.957999,"American, Southern, Southwestern",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1821,zomato
105,Mama's Boy Restaurant,216,Athens,"197 Oak St, GA 30601",Athens,"Athens, Athens",-83.3654,33.9535,Southern,10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,849,zomato
106,Sr. Sol 1,216,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,"Athens, Athens",-83.4293,33.9652,Mexican,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,917,zomato
107,Choo Choo Eastside,216,Athens,"1055 Gaines School Rd Ste 100, Athens, GA 30605",Athens,"Athens, Athens",-83.3389,33.9259,"Japanese, Korean",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,439,zomato
108,The Grill,216,Athens,"171 College Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.375523,33.958198,"Breakfast, Burger, Sandwich",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,289,zomato
109,Big City Bread Cafe,216,Athens,"393 N Finley St, Athens, GA 30601",Athens,"Athens, Athens",-83.384004,33.959392,"Breakfast, Sandwich",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,558,zomato
110,Clocked,216,Athens,"259 W Washington St, Athens, GA 30601",Athens,"Athens, Athens",-83.3797,33.9584,"American, Burger, Sandwich",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,613,zomato
111,DePalma's Italian Cafe - Downtown,216,Athens,"401 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.373596,33.958112,"American, Italian, Pizza",25,Dollar($),No,No,No,No,2,4,Green,Very Good,353,zomato
112,DePalma's Italian Cafe - East Side,216,Athens,"1965 Barnett Shoals Rd, Athens, GA 30605",Athens,"Athens, Athens",-83.33995,33.924275,"American, Italian, Pizza",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,387,zomato
113,Five & Ten,216,Athens,"1073 South Milledge Ave, Athens, GA 30605",Athens,"Athens, Athens",-83.387248,33.941555,American,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,755,zomato
114,Grit,216,Athens,"199 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.381625,33.960112,"International, Southern, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,800,zomato
115,Ike & Jane,216,Athens,"1307 Prince Ave, Athens, GA 30606",Athens,"Athens, Athens",-83.400887,33.963296,Sandwich,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,350,zomato
116,La Dolce Vita Ristorante,216,Athens,"323 E Broad St, Athens, GA 30601",Athens,"Athens, Athens",-83.4075,33.9584,Italian,40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,464,zomato
117,Shokitini,216,Athens,"251 W Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.379251,33.957503,"Asian, Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,550,zomato
118,Taqueria Del Sol,216,Athens,"334 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.383605,33.960571,"Mexican, Spanish",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,543,zomato
119,The National,216,Athens,"232 W. Hancock Ave., Athens, GA 30601",Athens,"Athens, Athens",-83.37967,33.959468,"International, Southern",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,465,zomato
120,The Royal Peasant,216,Athens,"1675 S. Lumpkin St., Athens, GA 30606",Athens,"Athens, Athens",-83.38728,33.937502,Bar Food,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,546,zomato
121,Transmetropolitan,216,Athens,"145 E Clayton St, Athens, GA 30601",Athens,"Athens, Athens",-83.3764,33.9584,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,1098,zomato
122,Trappeze Pub,216,Athens,"269 N Hull St, Athens, GA 30601",Athens,"Athens, Athens",-83.378881,33.958363,"Burger, Bar Food",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,579,zomato
123,Viva! Argentine Cuisine,216,Athens,"247 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.382822,33.960023,"Desserts, Latin American, Argentine",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,374,zomato
124,Miyabi Kyoto Japanese Steak House,216,Augusta,"1315 Augusta West Pkwy, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0865,33.4721,"Chinese, Steak",40,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,717,zomato
125,Rae's Coastal Cafe,216,Augusta,"3208 W Wimbledon Dr, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0698,33.4791,"American, Caribbean, Seafood",40,Dollar($),No,No,No,No,3,4.9,Dark Green,Excellent,548,zomato
126,The Bee's Knees,216,Augusta,"211 10th Street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.97,33.4765,"International, Tapas, Vegetarian",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,631,zomato
127,Boll Weevil Cafe,216,Augusta,"10 9th St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9684,33.474,"Desserts, Sandwich, Southern",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,372,zomato
128,Farmhaus Burger,216,Augusta,"1204 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.973006,33.477444,"American, Burger",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,201,zomato
129,Manuel's Bread Cafe,216,Augusta,"505 Railroad Ave, North Augusta, GA 29841",Augusta,"Augusta, Augusta",-81.965571,33.481779,"Breakfast, French",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,332,zomato
130,Sconyers Bar B Que,216,Augusta,"2250 Sconyers Way, Augusta, GA 30906",Augusta,"Augusta, Augusta",-82.0327,33.4086,BBQ,25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,304,zomato
131,Frog Hollow Tavern,216,Augusta,"1282 broad street, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.974944,33.478231,American,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,368,zomato
132,Giuseppe's Pizza & Italian Specialities,216,Augusta,"3690 Wheeler Rd, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.096,33.4827,"Desserts, Italian, Pizza",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,430,zomato
133,Mellow Mushroom,216,Augusta,"1167 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9721,33.4778,"Italian, Pizza, Sandwich",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,433,zomato
134,Nacho Mamas Burritos,216,Augusta,"976 Broad St, Augusta, GA 30901",Augusta,"Augusta, Augusta",-81.9694,33.4764,Mexican,10,Dollar($),No,No,No,No,1,4,Green,Very Good,380,zomato
135,Rhinehart's Oyster Bar,216,Augusta,"3051 Washington Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.0505,33.5133,"Bar Food, Sandwich, Seafood",25,Dollar($),No,No,No,No,2,4,Green,Very Good,456,zomato
136,Takosushi,216,Augusta,"437 Highland Ave, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.0301,33.4848,"Mexican, Southwestern, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,647,zomato
137,The Chop House,216,Augusta,"Augusta Mall, Augusta, GA 30909",Augusta,"Augusta, Augusta",-82.080788,33.467201,Steak,40,Dollar($),No,No,No,No,3,4,Green,Very Good,360,zomato
138,The Taj of India,216,Augusta,"502 Furys Ferry Rd, Augusta, GA 30907",Augusta,"Augusta, Augusta",-82.080549,33.537587,Indian,25,Dollar($),No,No,No,No,2,4,Green,Very Good,227,zomato
139,Augsburg Haus,216,Augusta,"4460 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.143793,33.544342,German,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,290,zomato
140,Pho Bac,216,Augusta,"4300 Towne Centre, Evans, GA 30809",Evans,"Evans, Augusta",-82.126161,33.532249,Vietnamese,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,270,zomato
141,Rhinehart's Oyster Bar,216,Augusta,"303 North Bel Air Rd, Evans, GA 30809",Evans,"Evans, Augusta",-82.141284,33.521291,"Burger, Seafood",25,Dollar($),No,No,No,No,2,4,Green,Very Good,326,zomato
142,Thai Kitchen,216,Augusta,"4357 Washington Road, Evans, GA 30809",Evans,"Evans, Augusta",-82.1328,33.5406,Thai,35,Dollar($),No,No,No,No,3,4.3,Green,Very Good,317,zomato
143,El Kiosco Mexican Restaurant,216,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",-82.1997,33.4574,Mexican,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,300,zomato
144,Taste of Balingup,14,Balingup,"63 South Western Hwy, Balingup, WA",Balingup,"Balingup, Balingup",115.984492,-33.784527,Modern Australian,20,Dollar($),No,No,No,No,2,3.2,Orange,Average,21,zomato
145,Bridge Road Brewers,14,Beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",Beechworth,"Beechworth, Beechworth",146.685852,-36.360439,"Pizza, Bar Food",20,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,237,zomato
146,Bardenay,216,Boise,"610 W Grove St, Boise, ID 83702",Boise,"Boise, Boise",-116.2019,43.6138,"American, Bar Food",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,879,zomato
147,Flatbread Neapolitan Pizzeria,216,Boise,"800 W Main Suite 230, Boise, ID 83702",Boise,"Boise, Boise",-116.203466,43.616068,"Italian, Pizza",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,615,zomato
148,Goldy's Breakfast Bistro,216,Boise,"108 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.2023,43.6149,"Breakfast, Sandwich",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,879,zomato
149,Chandlers Steakhouse,216,Boise,"981 W Grove St, Boise, ID 83702",Boise,"Boise, Boise",-116.2064,43.6157,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.9,Yellow,Good,379,zomato
150,Bar Gernika Basque Pub & Eatery,216,Boise,"202 S Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.614,"European, Spanish",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,303,zomato
151,Barbacoa Restaurant,216,Boise,"276 Bobwhite Ct, Boise, ID 83706",Boise,"Boise, Boise",-116.185034,43.597235,"Latin American, Steak",70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,538,zomato
152,Big Jud's,216,Boise,"1289 Protest Rd, Boise, ID 83706",Boise,"Boise, Boise",-116.2062,43.5945,"American, Burger, Sandwich",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,334,zomato
153,Bittercreek Ale House,216,Boise,"246 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2022,43.6167,"American, Bar Food",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,555,zomato
154,Boise Fry Company,216,Boise,"204 N Capitol Blvd, Boise, ID 83702",Boise,"Boise, Boise",-116.193409,43.610279,"American, Burger",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,823,zomato
155,Flying Pie Pizzaria,216,Boise,"6508 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",-116.2625,43.6192,Pizza,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,550,zomato
156,Fork,216,Boise,"199 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.202845,43.616295,"American, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,650,zomato
157,Guido's Original New York Style Pizza,216,Boise,"235 N 5th St, Boise, ID 83702",Boise,"Boise, Boise",-116.199,43.615,Pizza,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,410,zomato
158,Los Beto's,216,Boise,"5220 W Fairview Ave, Boise, ID 83706",Boise,"Boise, Boise",-116.2463,43.6191,Mexican,10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,660,zomato
159,Lucianos Italian Restaurant,216,Boise,"11 N Orchard St, Boise, ID 83706",Boise,"Boise, Boise",-116.245165,43.605138,"Italian, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,360,zomato
160,Mai Thai Restaurant,216,Boise,"750 W Idaho St, Boise, ID 83702",Boise,"Boise, Boise",-116.2021,43.6162,"Sushi, Thai",40,Dollar($),No,No,No,No,3,4,Green,Very Good,340,zomato
161,Shige Japanese Cuisine,216,Boise,"100 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.6156,"Japanese, Sushi, Teriyaki",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,393,zomato
162,The Egg Factory,216,Boise,"8061 W Fairview Ave, Boise, ID 83704",Boise,"Boise, Boise",-116.281809,43.619274,Breakfast,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,422,zomato
163,Tucanos,216,Boise,"1388 S Entertainment Ave, Boise, ID 83709",Boise,"Boise, Boise",-116.280614,43.591706,Brazilian,40,Dollar($),No,No,No,No,3,4,Green,Very Good,435,zomato
164,Texas Roadhouse,216,Boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",Meridian,"Meridian, Boise",-116.347304,43.619108,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,4,Green,Very Good,369,zomato
165,Brick 29,216,Boise,"320 11th Avenue S, Nampa, ID 83651",Nampa,"Nampa, Boise",-116.5629,43.5777,American,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,487,zomato
166,Winifreds,216,Cedar Rapids/Iowa City,"3847 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6336,42.0179,"American, Mediterranean, Seafood",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,98,zomato
167,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,"320 Collins Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6327,42.0281,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,365,zomato
168,El Super Burrito,216,Cedar Rapids/Iowa City,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7148,41.9748,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,190,zomato
169,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,"4755 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6224,42.0249,"American, Breakfast, Burger",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,429,zomato
170,Irish Democrat,216,Cedar Rapids/Iowa City,"3207 1st Ave SE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,"American, BBQ, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,430,zomato
171,Taste of India,216,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.649962,42.021535,Indian,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,186,zomato
172,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7266,41.9639,"Chinese, Sushi, Thai",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,220,zomato
173,Ting's Red Lantern,216,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,Chinese,10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,347,zomato
174,Monica's,216,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.569767,41.670466,"American, Italian, Pizza",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,161,zomato
175,Exotic India,216,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,Indian,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,160,zomato
176,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,41.660982,Burger,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,820,zomato
177,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,"214 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531414,41.663849,"American, Breakfast, Burger",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,488,zomato
178,Bluebird Diner,216,Cedar Rapids/Iowa City,"330 E Market St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531093,41.663751,"Breakfast, Diner",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,253,zomato
179,Graze,216,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534302,41.658691,"American, International, Sushi",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,220,zomato
180,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,"302 E Bloomington St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5314,41.6648,Pizza,25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,485,zomato
181,Atlas World Grill,216,Cedar Rapids/Iowa City,"127 Iowa Ave, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5341,41.661,International,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,428,zomato
182,BlackStone,216,Cedar Rapids/Iowa City,"503 Westbury Dr Ste 1, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.482165,41.667742,"American, Breakfast",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,294,zomato
183,Devotay,216,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5318,41.6625,"Mediterranean, Tapas, Vegetarian",40,Dollar($),No,No,No,No,3,4,Green,Very Good,380,zomato
184,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,"1940 Lower Muscatine Rd, Iowa City, IA 52240",Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5074,41.6428,BBQ,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,259,zomato
185,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,"690 10th St, Marion, IA 52302",Marion,"Marion, Cedar Rapids/Iowa City",-91.5995,42.0331,"Pizza, Sandwich",25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,433,zomato
186,Tokyo Sushi,37,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.188438,42.397683,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,176,zomato
187,Berry Patch Restaurant,216,Clatskanie,"49289 Us-30, Westport, OR 97016",Clatskanie,"Clatskanie, Clatskanie",-123.368151,46.126967,"American, Breakfast, Desserts",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,96,zomato
188,Sakura Sushi & Grill,216,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Cochrane, Cochrane",-114.472474,51.183934,"Asian, Japanese",25,Dollar($),No,No,No,No,2,3.1,Orange,Average,6,zomato
189,Uptown Vietnam cuisine,216,Columbus,"1250 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.992671,32.470315,"Asian, Vietnamese",10,Dollar($),No,No,No,No,1,3.3,Orange,Average,33,zomato
190,Cafe Le Rue @ The Landings,216,Columbus,"2523 Airport Thruway, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.95591,32.519247,"American, Seafood, Cajun",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,489,zomato
191,Mark's City Grille,216,Columbus,"7160 moon road, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.927047,32.555591,American,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,345,zomato
192,B Merrell's,216,Columbus,"7600 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.9436,32.5577,"Burger, Bar Food, Southern",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,149,zomato
193,Cannon Brewpub,216,Columbus,"1041 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9936,32.4656,"Pizza, Bar Food",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,330,zomato
194,Fuji Japanese Steak House,216,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",Columbus,"Columbus, Columbus",-84.954984,32.53822,"Japanese, Steak",40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,247,zomato
195,Ruth Ann's Family Restaurant,216,Columbus,"941 Veterans Parkway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.9876,32.4637,"Breakfast, Diner, Southern",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,123,zomato
196,Samurai Japanese Cuisine & Sushi Bar,216,Columbus,"1009 Broadway, Columbus, GA 31901",Columbus,"Columbus, Columbus",-84.993363,32.465242,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,109,zomato
197,Wasabi Sushi and Thai,216,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",Columbus,"Columbus, Columbus",-84.96661,32.534002,"Japanese, Sushi, Thai",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,134,zomato
